article,series,series-id,episode,language,category,origin,shop-id,web,data-sets,id-sets,id-sets-confidence,auth-sets
2000002392,PAW Patrol,paw-patrol,Folgen 27-30: Der Stromausfall,de-de,audio-play,tunes,c9861e85-88e0-4a45-8f9d-64e02812b494,https://tonies.com/de-de/audio-content/paw-patrol/folgen-27-30-der-stromausfall/,1,0,0,0
2000002393,PAW Patrol,paw-patrol,Folgen 31-33: Der Hundezirkus,de-de,audio-play,tunes,1e68b026-a597-4f9f-94c4-37e20ab0901a,https://tonies.com/de-de/audio-content/paw-patrol/folgen-31-33-der-hundezirkus/,1,0,0,0
2000002394,PAW Patrol,paw-patrol,Folgen 34-37: Der Super-Fellfreund,de-de,audio-play,tunes,835622b2-a2d9-4fe0-bfcb-6731d126e424,https://tonies.com/de-de/audio-content/paw-patrol/folgen-34-37-der-super-fellfreund/,1,0,0,0
2000002395,PAW Patrol,paw-patrol,Folgen 38-41: Die Pfotenfinder,de-de,audio-play,tunes,cb89ab9c-a5ed-4578-be51-ceac5d0cb5d8,https://tonies.com/de-de/audio-content/paw-patrol/folgen-38-41-die-pfotenfinder/,1,0,0,0
2000002396,PAW Patrol,paw-patrol,Folgen 42-45: Ryder in Not,de-de,audio-play,tunes,2de0b8c6-9aa0-48cb-8e05-0f370f47d113,https://tonies.com/de-de/audio-content/paw-patrol/folgen-42-45-ryder-in-not/,1,0,0,0
2000002399,PAW Patrol,paw-patrol,Folgen 53-56: Biberprobleme,de-de,audio-play,tunes,b9544fd5-51dd-4066-b313-55ba8c742087,https://tonies.com/de-de/audio-content/paw-patrol/folgen-53-56-biberprobleme/,1,0,0,0
2000002401,PAW Patrol,paw-patrol,Folgen 5-8: Der Fellfreunde Boogie,de-de,audio-play,tunes,aafdde20-fe28-41e9-978c-3e45acc2b1a4,https://tonies.com/de-de/audio-content/paw-patrol/folgen-5-8-der-fellfreunde-boogie/,1,0,0,0
2000002402,PAW Patrol,paw-patrol,Folgen 61-64: Einsatz im Dschungel,de-de,audio-play,tunes,f7696e89-5856-462b-a7b6-bc24c30a973e,https://tonies.com/de-de/audio-content/paw-patrol/folgen-61-64-einsatz-im-dschungel/,1,0,0,0
2000002403,PAW Patrol,paw-patrol,Folgen 65-68: Der Talentwettbewerb,de-de,audio-play,tunes,cda80419-b924-4329-a3dd-c6e515ed4af3,https://tonies.com/de-de/audio-content/paw-patrol/folgen-65-68-der-talentwettbewerb/,1,0,0,0
2000002404,PAW Patrol,paw-patrol,Folgen 69-72: Marshall allein zu Haus,de-de,audio-play,tunes,45b79214-5e29-43b2-9758-0f5ab64d4f7b,https://tonies.com/de-de/audio-content/paw-patrol/folgen-69-72-marshall-allein-zu-haus/,1,0,0,0
2000002405,PAW Patrol,paw-patrol,Folgen 73-75: Die Meerfellfreunde,de-de,audio-play,tunes,f4ab71a1-3308-4f68-9a69-43d54c5a8dc2,https://tonies.com/de-de/audio-content/paw-patrol/folgen-73-75-die-meerfellfreunde/,1,0,0,0
2000002406,PAW Patrol,paw-patrol,Folgen 76-79: Der Flaschengeist,de-de,audio-play,tunes,9b4a82ac-ac1f-4e1b-82d2-2258478cc236,https://tonies.com/de-de/audio-content/paw-patrol/folgen-76-79-der-flaschengeist/,1,0,0,0
2000002407,PAW Patrol,paw-patrol,Folgen 80-83: Das Fußballspiel,de-de,audio-play,tunes,647cf884-d8bb-47f5-a5d8-2b9b91b5b2d9,https://tonies.com/de-de/audio-content/paw-patrol/folgen-80-83-das-fuballspiel/,1,0,0,0
2000002408,PAW Patrol,paw-patrol,Folgen 84-85: Fliegende Fellfreunde,de-de,audio-play,tunes,47a1a7c9-35ab-4682-a942-9078f66c9b15,https://tonies.com/de-de/audio-content/paw-patrol/folgen-84-85-fliegende-fellfreunde/,1,0,0,0
2000002409,PAW Patrol,paw-patrol,Folgen 86-88: Hier kommt Tracker,de-de,audio-play,tunes,93116cdc-2989-4014-ba27-0dd2f91ecd2e,https://tonies.com/de-de/audio-content/paw-patrol/folgen-86-88-hier-kommt-tracker/,1,0,0,0
2000002410,PAW Patrol,paw-patrol,Folgen 89-91: Die Winterwunder-Show,de-de,audio-play,tunes,f0c91289-6bbf-4a80-b25e-67cef6221231,https://tonies.com/de-de/audio-content/paw-patrol/folgen-89-91-die-winterwunder-show/,1,0,0,0
2000002411,PAW Patrol,paw-patrol,Folgen 9-12: Die Ballon-Wettfahrt,de-de,audio-play,tunes,b6d653a7-299c-4d11-916d-eb1b00324275,https://tonies.com/de-de/audio-content/paw-patrol/folgen-9-12-die-ballon-wettfahrt/,1,0,0,0
2000002412,PAW Patrol,paw-patrol,Folgen 92-94: Das Tintenfisch-Baby,de-de,audio-play,tunes,fdd6ff59-2eb6-4899-b534-6462f784c1fe,https://tonies.com/de-de/audio-content/paw-patrol/folgen-92-94-das-tintenfisch-baby/,1,0,0,0
2000002413,PAW Patrol,paw-patrol,Folgen 95-97: Der Piratenzauber,de-de,audio-play,tunes,14002534-ea6d-4cd0-9a95-65d96519d085,https://tonies.com/de-de/audio-content/paw-patrol/folgen-95-97-der-piratenzauber/,1,0,0,0
2000002414,PAW Patrol,paw-patrol,Folgen 98-99: Die Fellfreunde retten Wufflantis,de-de,audio-play,tunes,1dc3aaaf-e96f-41d9-bb07-1195ed8618bf,https://tonies.com/de-de/audio-content/paw-patrol/folgen-98-99-die-fellfreunde-retten-wufflantis/,1,0,0,0
2000002419,Tilda Apfelkern,tilda-apfelkern,Das Drinnen-Picknick,de-de,audio-play,tunes,a0a9d1b9-7ac4-466b-871c-e1d359c27ce8,https://tonies.com/de-de/audio-content/tilda-apfelkern/folgen-1-9-das-drinnen-picknick/,1,0,0,0
2000002420,Tilda Apfelkern,tilda-apfelkern,Robins Morgenlied,de-de,audio-play,tunes,1e0a004c-efc2-4876-b279-e1a96cdb6691,https://tonies.com/de-de/audio-content/tilda-apfelkern/folgen-19-26-robins-morgenlied/,1,0,0,0
2000002525,Rund um die Welt mit Fuchs und Schaf,rund-um-die-welt-mit-fuchs-und-schaf,Paris,de-de,audio-play,tunes,f9d58454-7d92-4f2a-941b-e963cade42f1,https://tonies.com/de-de/audio-content/rund-um-die-welt-mit-fuchs-und-schaf/paris/,1,0,0,0
2000002526,Rund um die Welt mit Fuchs und Schaf,rund-um-die-welt-mit-fuchs-und-schaf,Tibet,de-de,audio-play,tunes,a4671511-5632-4806-aad9-8f1ee8255767,https://tonies.com/de-de/audio-content/rund-um-die-welt-mit-fuchs-und-schaf/tibet/,1,0,0,0
2000002527,Rund um die Welt mit Fuchs und Schaf,rund-um-die-welt-mit-fuchs-und-schaf,Pisa,de-de,audio-play,tunes,b469e1cf-9a7a-40d2-af43-20d6a02cfca4,https://tonies.com/de-de/audio-content/rund-um-die-welt-mit-fuchs-und-schaf/pisa/,1,0,0,0
2000002528,Rund um die Welt mit Fuchs und Schaf,rund-um-die-welt-mit-fuchs-und-schaf,Alaska,de-de,audio-play,tunes,f0f026af-be31-4919-99c7-317b6ca587fd,https://tonies.com/de-de/audio-content/rund-um-die-welt-mit-fuchs-und-schaf/alaska/,1,0,0,0
2000002529,Rund um die Welt mit Fuchs und Schaf,rund-um-die-welt-mit-fuchs-und-schaf,Massachusetts,de-de,audio-play,tunes,943f11c0-0a4c-4b65-915a-ed2ce9be3174,https://tonies.com/de-de/audio-content/rund-um-die-welt-mit-fuchs-und-schaf/massachusetts/,1,0,0,0
2000002530,Rund um die Welt mit Fuchs und Schaf,rund-um-die-welt-mit-fuchs-und-schaf,New York,de-de,audio-play,tunes,516b0a49-5292-49bf-be76-0c6a1c8fcd4e,https://tonies.com/de-de/audio-content/rund-um-die-welt-mit-fuchs-und-schaf/new-york/,1,0,0,0
2000002531,Rund um die Welt mit Fuchs und Schaf,rund-um-die-welt-mit-fuchs-und-schaf,Ottawa,de-de,audio-play,tunes,b89f29ef-9993-47f0-a3c8-9bbba18bb258,https://tonies.com/de-de/audio-content/rund-um-die-welt-mit-fuchs-und-schaf/ottawa/,1,0,0,0
2000002532,Rund um die Welt mit Fuchs und Schaf,rund-um-die-welt-mit-fuchs-und-schaf,Schwarzwald,de-de,audio-play,tunes,ed00273a-f195-49af-ae1e-e6d4aa4ffbc5,https://tonies.com/de-de/audio-content/rund-um-die-welt-mit-fuchs-und-schaf/schwarzwald/,1,0,0,0
2000002533,WAS IST WAS,was-ist-was,Unsere Erde / Vulkane,de-de,audio-play,tunes,ed169b9c-75f8-4461-8f6f-ebcb8198d3c6,https://tonies.com/de-de/audio-content/was-ist-was/unsere-erde-vulkane/,1,0,0,0
2000002534,WAS IST WAS,was-ist-was,Faszination Autos / Eisenbahn,de-de,audio-play,tunes,be2679fc-483f-4c1c-8061-7e3964fb51e4,https://tonies.com/de-de/audio-content/was-ist-was/faszination-autos-eisenbahn/,1,0,0,0
2000002535,WAS IST WAS,was-ist-was,Faszination Haie / Korallenriffe,de-de,audio-play,tunes,30c7a130-0f67-4550-b149-e3ee4e3be28a,https://tonies.com/de-de/audio-content/was-ist-was/faszination-haie-korallenriffe/,1,0,0,0
2000002536,WAS IST WAS,was-ist-was,Leben der Ritter / Mächtige Burgen,de-de,audio-play,tunes,95496399-f896-45c3-89a5-1e4a3b380882,https://tonies.com/de-de/audio-content/was-ist-was/leben-der-ritter-machtige-burgen/,1,0,0,0
2000002537,WAS IST WAS,was-ist-was,Versunkene Schätze / Abenteuer Tauchen,de-de,audio-play,tunes,888e893b-3277-4f08-9890-962997f25f75,https://tonies.com/de-de/audio-content/was-ist-was/versunkene-schatze-abenteuer-tauchen/,1,0,0,0
2000002538,WAS IST WAS,was-ist-was,Roboter & Androiden / Supercomputer,de-de,audio-play,tunes,492cf473-e950-4331-81d6-ab8685fb77ab,https://tonies.com/de-de/audio-content/was-ist-was/roboter-androiden-supercomputer/,1,0,0,0
2000002539,WAS IST WAS,was-ist-was,Welt der Piraten / Schiffe,de-de,audio-play,tunes,4551fade-f2ba-454e-9ec6-f447eda217db,https://tonies.com/de-de/audio-content/was-ist-was/welt-der-piraten-schiffe/,1,0,0,0
2000002540,WAS IST WAS,was-ist-was,Rätselhafte Mumien / Glanz der Pharaonen,de-de,audio-play,tunes,5f2edb52-ca59-4270-a063-73ce9b896961,https://tonies.com/de-de/audio-content/was-ist-was/ratselhafte-mumien-glanz-der-pharaonen/,1,0,0,0
2000002541,WAS IST WAS,was-ist-was,Unser Körper / Das Gehirn,de-de,audio-play,tunes,ae08a0eb-1902-4a7c-bc6f-b0977ac6b105,https://tonies.com/de-de/audio-content/was-ist-was/unser-korper-das-gehirn/,1,0,0,0
2000002542,WAS IST WAS,was-ist-was,Das Wetter / Die Jahreszeiten,de-de,audio-play,tunes,093fd696-3998-4e6a-8315-0ef9ca8cb341,https://tonies.com/de-de/audio-content/was-ist-was/das-wetter-die-jahreszeiten/,1,0,0,0
2000002543,WAS IST WAS,was-ist-was,Bauernhof / Hunde,de-de,audio-play,tunes,2a312984-299d-47bf-a4d5-4411a4b681d9,https://tonies.com/de-de/audio-content/was-ist-was/bauernhof-hunde/,1,0,0,0
2000002544,WAS IST WAS,was-ist-was,Schatzsuche / Das alte China,de-de,audio-play,tunes,8a468b88-1c21-4285-b956-9d33d0e78f8e,https://tonies.com/de-de/audio-content/was-ist-was/schatzsuche-das-alte-china/,1,0,0,0
2000002545,WAS IST WAS,was-ist-was,Große Entdecker / Polargebiete,de-de,audio-play,tunes,677dfa18-0680-493f-a321-293fa993ff75,https://tonies.com/de-de/audio-content/was-ist-was/groe-entdecker-polargebiete/,1,0,0,0
2000002546,WAS IST WAS,was-ist-was,Mittelalter / Samurai,de-de,audio-play,tunes,d4675d49-48cb-48db-9681-983fe8292d81,https://tonies.com/de-de/audio-content/was-ist-was/mittelalter-samurai/,1,0,0,0
2000002547,WAS IST WAS,was-ist-was,Feuerwehr / Polizei,de-de,audio-play,tunes,fcdd2337-efee-4d68-915f-f8683ee50ee4,https://tonies.com/de-de/audio-content/was-ist-was/feuerwehr-polizei/,1,0,0,0
2000002548,WAS IST WAS,was-ist-was,Im Reich der Bären / Wölfen auf der Spur,de-de,audio-play,tunes,0e1f26ff-6429-41f8-965d-eea45cbe02dd,https://tonies.com/de-de/audio-content/was-ist-was/im-reich-der-baren-wolfen-auf-der-spur/,1,0,0,0
2000002549,WAS IST WAS,was-ist-was,Gladiatoren / Germanen,de-de,audio-play,tunes,e5bde6b7-3ff4-4dad-ba70-4dcbc4d7564e,https://tonies.com/de-de/audio-content/was-ist-was/gladiatoren-germanen/,1,0,0,0
2000002550,WAS IST WAS,was-ist-was,Die Sonne / Energie,de-de,audio-play,tunes,efba9faa-308e-4562-aadd-3759f8d779ce,https://tonies.com/de-de/audio-content/was-ist-was/die-sonne-energie/,1,0,0,0
2000002551,WAS IST WAS,was-ist-was,Versunkene Städte / Sieben Weltwunder,de-de,audio-play,tunes,0d4ac6af-906b-4b54-93a5-1fe8b3d19945,https://tonies.com/de-de/audio-content/was-ist-was/versunkene-stadte-sieben-weltwunder/,1,0,0,0
2000002552,WAS IST WAS,was-ist-was,Regenwald / Leben in der Wüste,de-de,audio-play,tunes,aca6806b-7647-4216-b041-89d6c4b50bd1,https://tonies.com/de-de/audio-content/was-ist-was/regenwald-leben-in-der-wuste/,1,0,0,0
2000002553,WAS IST WAS,was-ist-was,Der Urmensch / Eiszeiten,de-de,audio-play,tunes,aefe62cd-9e0f-429c-a270-9597f1da032f,https://tonies.com/de-de/audio-content/was-ist-was/der-urmensch-eiszeiten/,1,0,0,0
2000002554,WAS IST WAS,was-ist-was,Die Olympischen Spiele / Die alten Griechen,de-de,audio-play,tunes,a6c980ec-14b7-4137-8e52-dc01e69326d5,https://tonies.com/de-de/audio-content/was-ist-was/die-olympischen-spiele-die-alten-griechen/,1,0,0,0
2000002555,WAS IST WAS,was-ist-was,Naturgewalten / Luft und Wasser,de-de,audio-play,tunes,71f5d8be-9fff-42f1-b70e-d3c42f7881c8,https://tonies.com/de-de/audio-content/was-ist-was/naturgewalten-luft-und-wasser/,1,0,0,0
2000002556,WAS IST WAS,was-ist-was,Die Sterne / Die Zeit,de-de,audio-play,tunes,3334e34e-d26e-44c4-b758-5bef676b7006,https://tonies.com/de-de/audio-content/was-ist-was/die-sterne-die-zeit/,1,0,0,0
2000002557,WAS IST WAS,was-ist-was,Zauberer & Hexen / Phänomene,de-de,audio-play,tunes,92703770-2b8f-49d2-84e4-e3dde6c207ef,https://tonies.com/de-de/audio-content/was-ist-was/zauberer-hexen-phanomene/,1,0,0,0
2000002558,WAS IST WAS,was-ist-was,Welt der Fische / Wunder der Ozeane,de-de,audio-play,tunes,9c093bf0-9cbb-47d8-a826-175044603c74,https://tonies.com/de-de/audio-content/was-ist-was/welt-der-fische-wunder-der-ozeane/,1,0,0,0
2000002559,WAS IST WAS,was-ist-was,Weltreligionen / Die Bibel,de-de,audio-play,tunes,eab66644-576f-4124-9bc8-b16456eb551b,https://tonies.com/de-de/audio-content/was-ist-was/weltreligionen-die-bibel/,1,0,0,0
2000002560,WAS IST WAS,was-ist-was,Menschenaffen / Elefanten,de-de,audio-play,tunes,59e36422-c99d-4b60-b1b6-4a29dcc5df0b,https://tonies.com/de-de/audio-content/was-ist-was/menschenaffen-elefanten/,1,0,0,0
2000002561,WAS IST WAS,was-ist-was,Deutschland / Europa,de-de,audio-play,tunes,3930e7fd-2775-419a-b043-0657abbf28d9,https://tonies.com/de-de/audio-content/was-ist-was/deutschland-europa/,1,0,0,0
2000002562,WAS IST WAS,was-ist-was,Die Wikinger / Völkerwanderung,de-de,audio-play,tunes,a40b1dde-c77e-4737-8240-bf973c0e4b5a,https://tonies.com/de-de/audio-content/was-ist-was/die-wikinger-volkerwanderung/,1,0,0,0
2000002563,WAS IST WAS,was-ist-was,Klima / Natur schützen,de-de,audio-play,tunes,f202b0b2-ea54-4b19-8b95-5e504fe50986,https://tonies.com/de-de/audio-content/was-ist-was/klima-natur-schutzen/,1,0,0,0
2000002564,WAS IST WAS,was-ist-was,Im Reich der Insekten / Bienen und Ameisen,de-de,audio-play,tunes,4f902de3-5394-4626-80a9-a5afd89b3000,https://tonies.com/de-de/audio-content/was-ist-was/im-reich-der-insekten-bienen-und-ameisen/,1,0,0,0
2000002565,WAS IST WAS,was-ist-was,Fit durch Sport / Ernährung,de-de,audio-play,tunes,a1c95ba9-7f18-4eb2-ad5a-8edcd1b302af,https://tonies.com/de-de/audio-content/was-ist-was/fit-durch-sport-ernahrung/,1,0,0,0
2000002566,WAS IST WAS,was-ist-was,Heimtiere / Wilde Tiere,de-de,audio-play,tunes,288350a5-90b5-4e05-90ea-2664da04789b,https://tonies.com/de-de/audio-content/was-ist-was/heimtiere-wilde-tiere/,1,0,0,0
2000002567,WAS IST WAS,was-ist-was,Das alte Ägypten / Pyramiden,de-de,audio-play,tunes,b7156433-0618-47b9-b6b1-468b0a05de2c,https://tonies.com/de-de/audio-content/was-ist-was/das-alte-agypten-pyramiden/,1,0,0,0
2000002568,WAS IST WAS,was-ist-was,Erfindungen / Bionik,de-de,audio-play,tunes,5e92b6d9-9a69-4fa2-a248-0e4bf36ad2d3,https://tonies.com/de-de/audio-content/was-ist-was/erfindungen-bionik/,1,0,0,0
2000002569,WAS IST WAS,was-ist-was,Fantastische Tiersinne / Tierwanderungen,de-de,audio-play,tunes,3c40207a-1404-4b4b-a228-c02b9429d7c7,https://tonies.com/de-de/audio-content/was-ist-was/fantastische-tiersinne-tierwanderungen/,1,0,0,0
2000002570,WAS IST WAS,was-ist-was,Musikinstrumente / Die Welt der Töne,de-de,audio-play,tunes,efb2617b-4c61-47f1-97d8-e6ffef8934ae,https://tonies.com/de-de/audio-content/was-ist-was/musikinstrumente-die-welt-der-tone/,1,0,0,0
2000002571,WAS IST WAS,was-ist-was,Wirtschaft / Geld,de-de,audio-play,tunes,b3010ba7-f0a3-4602-b14b-44f64182d9cc,https://tonies.com/de-de/audio-content/was-ist-was/wirtschaft-geld/,1,0,0,0
2000002572,WAS IST WAS,was-ist-was,Schätze der Erde / Kristalle,de-de,audio-play,tunes,7c558348-f233-46c1-9351-39bf00e628bb,https://tonies.com/de-de/audio-content/was-ist-was/schatze-der-erde-kristalle/,1,0,0,0
2000002573,WAS IST WAS,was-ist-was,Bagger & Traktoren / Mechanik,de-de,audio-play,tunes,a7c9ce88-950d-4cd4-b6eb-15ecf9541e5f,https://tonies.com/de-de/audio-content/was-ist-was/bagger-traktoren-mechanik/,1,0,0,0
2000002574,WAS IST WAS,was-ist-was,Maya & Azteken / Inka,de-de,audio-play,tunes,82456ce6-bde2-48cc-b7a3-97ff0882a549,https://tonies.com/de-de/audio-content/was-ist-was/maya-azteken-inka/,1,0,0,0
2000002575,WAS IST WAS,was-ist-was,Schlangen & Echsen / Wunderwelt Vögel,de-de,audio-play,tunes,895601ef-86f7-4f2b-ada9-a3236aecb185,https://tonies.com/de-de/audio-content/was-ist-was/schlangen-echsen-wunderwelt-vogel/,1,0,0,0
2000002576,WAS IST WAS,was-ist-was,Abenteuer Höhlen / Faszination Berge,de-de,audio-play,tunes,6470782d-4dc7-40b2-b7af-79b0f5d1a5d7,https://tonies.com/de-de/audio-content/was-ist-was/abenteuer-hohlen-faszination-berge/,1,0,0,0
2000002577,WAS IST WAS,was-ist-was,Orcas / Polarmeere,de-de,audio-play,tunes,7fe799cc-44cb-4855-8fdb-ace731a2c197,https://tonies.com/de-de/audio-content/was-ist-was/orcas-polarmeere/,1,0,0,0
2000002578,WAS IST WAS,was-ist-was,Spione & Agenten / Kriminalistik,de-de,audio-play,tunes,0bd307da-9386-4639-8d83-7828c238d55e,https://tonies.com/de-de/audio-content/was-ist-was/spione-agenten-kriminalistik/,1,0,0,0
2000002579,WAS IST WAS,was-ist-was,Der Traum vom Fliegen / Helikopter im Einsatz,de-de,audio-play,tunes,6ce8737a-ec5c-452d-bc17-f837f2d9efc1,https://tonies.com/de-de/audio-content/was-ist-was/der-traum-vom-fliegen-helikopter-im-einsatz/,1,0,0,0
2000002580,WAS IST WAS,was-ist-was,Katzen verstehen / Im Reich der Löwen,de-de,audio-play,tunes,9ed88953-8d97-4d0c-8a72-137950dc6029,https://tonies.com/de-de/audio-content/was-ist-was/katzen-verstehen-im-reich-der-lowen/,1,0,0,0
2000002581,WAS IST WAS,was-ist-was,Wilde Wälder / Lebendiger Boden,de-de,audio-play,tunes,8b483f17-364a-4fcf-909f-e23e7bca3a0b,https://tonies.com/de-de/audio-content/was-ist-was/wilde-walder-lebendiger-boden/,1,0,0,0
2000002582,WAS IST WAS,was-ist-was,Städte der Zukunft / Wolkenkratzer,de-de,audio-play,tunes,fef71120-c9e2-4327-88e1-dc81603fd385,https://tonies.com/de-de/audio-content/was-ist-was/stadte-der-zukunft-wolkenkratzer/,1,0,0,0
2000002583,WAS IST WAS,was-ist-was,Die Reise der Titanic / Expedition Tauchboot,de-de,audio-play,tunes,fb5d19f4-340e-4630-a895-635453cbc830,https://tonies.com/de-de/audio-content/was-ist-was/die-reise-der-titanic-expedition-tauchboot/,1,0,0,0
2000002584,WAS IST WAS,was-ist-was,Expedition zum Mars / Kometen und Asteroiden,de-de,audio-play,tunes,1b59ef77-26ca-4bbc-afd4-b0dbc1f62cd2,https://tonies.com/de-de/audio-content/was-ist-was/expedition-zum-mars-kometen-und-asteroiden/,1,0,0,0
2000002585,WAS IST WAS,was-ist-was,Bienen und Natur / Welt der Ameisen,de-de,audio-play,tunes,69b943b0-725f-4fa9-b34c-09d925b02d0e,https://tonies.com/de-de/audio-content/was-ist-was/bienen-und-natur-welt-der-ameisen/,1,0,0,0
2000002586,WAS IST WAS,was-ist-was,Ursprung des Lebens / Sind wir allein im All?,de-de,audio-play,tunes,29236ab2-e1a3-491a-8bdb-c76cdc8f7013,https://tonies.com/de-de/audio-content/was-ist-was/ursprung-des-lebens-sind-wir-allein-im-all/,1,0,0,0
2000002587,WAS IST WAS,was-ist-was,Superschlaue Tiere / Tricks der Pflanzen,de-de,audio-play,tunes,a49fc94c-3202-494d-a60d-0f814136cf63,https://tonies.com/de-de/audio-content/was-ist-was/superschlaue-tiere-tricks-der-pflanzen/,1,0,0,0
2000002588,WAS IST WAS,was-ist-was,Essen der Zukunft / Was die Welt isst,de-de,audio-play,tunes,89713f7c-e756-4338-b7e1-c368b85adf31,https://tonies.com/de-de/audio-content/was-ist-was/essen-der-zukunft-was-die-welt-isst/,1,0,0,0
2000002590,WAS IST WAS,was-ist-was,Inuit - Jäger im Eis / Abenteuer Arktis,de-de,audio-play,tunes,c464a39f-7b45-4b45-a80c-417a11c1ada9,https://tonies.com/de-de/audio-content/was-ist-was/inuit-jager-im-eis-abenteuer-arktis/,1,0,0,0
2000002591,WAS IST WAS,was-ist-was,Wunder Evolution / Darwins Weltreise,de-de,audio-play,tunes,769d0760-907f-48d3-95b5-78f5d855a179,https://tonies.com/de-de/audio-content/was-ist-was/wunder-evolution-darwins-weltreise/,1,0,0,0
2000002592,Lichterkinder,lichterkinder,Liki und die Lichterkinder – Vom Sternenreich zur Erde,de-de,audio-play,tunes,9f60d378-fcbc-4c0f-82b7-594b675146d5,https://tonies.com/de-de/audio-content/lichterkinder/vom-sternenreich-zur-erde/,1,0,0,0
2000002612,Hanni und Nanni,hanni-und-nanni,auf hoher See,de-de,audio-play,tunes,552c186a-ee32-47cd-9b5e-146b6cd31540,https://tonies.com/de-de/audio-content/hanni-und-nanni/hanni-nanni-auf-hoher-see/,1,0,0,0
2000002613,Hanni und Nanni,hanni-und-nanni,Süße Versuchung für Hanni und Nanni,de-de,audio-play,tunes,0355fa27-7add-4ccc-bef1-4dd88c786761,https://tonies.com/de-de/audio-content/hanni-und-nanni/hanni-nanni-sue-versuchung-fur-hanni-_886449081912/,1,0,0,0
2000002622,Maus,maus,MausGeburtstag – Hallo Zukunft,de-de,audio-play,tunes,a5e3ea43-9461-440c-9d71-d57a6324fc74,https://tonies.com/de-de/audio-content/maus/mausgeburtstag-hallo-zukunft/,1,0,0,0
2000002623,Bob der Baumeister,bob-der-baumeister,Wie Hund und Katze,de-de,audio-play,tunes,b8d8732c-f511-4bf0-9832-dc9f9cb3a068,https://tonies.com/de-de/audio-content/bob-der-baumeister/bob-der-baumeister-wie-hund-und-katze/,1,0,0,0
2000002624,Bob der Baumeister (Die Klassiker),bob-der-baumeister-die-klassiker,"Yo, wir schaffen das!",de-de,audio-play,tunes,3e16cd17-d309-420d-b916-e9ac444439a9,https://tonies.com/de-de/audio-content/bob-der-baumeister-die-klassiker/bob-der-baumeister-yo-wir-schaffen-das/,1,0,0,0
2000002625,Bob der Baumeister (Die Klassiker),bob-der-baumeister-die-klassiker,Alle helfen Bob,de-de,audio-play,tunes,6f305167-c9b7-45a5-807d-1bbbb277fac4,https://tonies.com/de-de/audio-content/bob-der-baumeister-die-klassiker/bob-der-baumeister-alle-helfen-bob/,1,0,0,0
2000002626,Bob der Baumeister,bob-der-baumeister,"Leo, der Filmstar",de-de,audio-play,tunes,4159d771-9f26-441a-99a0-4b21a8f91510,https://tonies.com/de-de/audio-content/bob-der-baumeister/bob-der-baumeister-leo-der-filmstar/,1,0,0,0
2000002627,Bob der Baumeister,bob-der-baumeister,Ein Riesenrad für Hochhausen,de-de,audio-play,tunes,b5952dab-2ca3-416b-b5a8-8d47782672a3,https://tonies.com/de-de/audio-content/bob-der-baumeister/bob-der-baumeister-ein-riesenrad-fur-hochhausen/,1,0,0,0
2000002628,Bob der Baumeister (Die Klassiker),bob-der-baumeister-die-klassiker,Kuschel sorgt für Aufregung,de-de,audio-play,tunes,cedc08a1-ebe5-4b73-9373-925e686496c4,https://tonies.com/de-de/audio-content/bob-der-baumeister-die-klassiker/bob-der-baumeister-kuschel-sorgt-fur-aufregung/,1,0,0,0
2000002629,Bob der Baumeister,bob-der-baumeister,Gib niemals auf!,de-de,audio-play,tunes,8dc6c1d0-d68f-422c-a640-642d15e619de,https://tonies.com/de-de/audio-content/bob-der-baumeister/bob-der-baumeister-gib-niemals-auf/,1,0,0,0
2000002630,Bob der Baumeister (Die Klassiker),bob-der-baumeister-die-klassiker,Wendy schafft das,de-de,audio-play,tunes,1c3bf7c8-b01e-4240-b43a-5be827a9434e,https://tonies.com/de-de/audio-content/bob-der-baumeister-die-klassiker/bob-der-baumeister-wendy-schafft-das/,1,0,0,0
2000002632,Bob der Baumeister (Die Klassiker),bob-der-baumeister-die-klassiker,Bobs Rettung,de-de,audio-play,tunes,4a5fbb46-5a2f-46c3-aea9-d813b1800952,https://tonies.com/de-de/audio-content/bob-der-baumeister-die-klassiker/bob-der-baumeister-bobs-rettung/,1,0,0,0
2000002633,Bob der Baumeister,bob-der-baumeister,Der Geist aus der Kiste,de-de,audio-play,tunes,dcbaa6af-452a-4d8e-a799-4b5770313dbc,https://tonies.com/de-de/audio-content/bob-der-baumeister/bob-der-baumeister-der-geist-aus-der-kiste/,1,0,0,0
2000002634,Bob der Baumeister,bob-der-baumeister,Das Winterfest,de-de,audio-play,tunes,ad5f12f9-f165-4cf4-8ffc-4fd75e93de1e,https://tonies.com/de-de/audio-content/bob-der-baumeister/bob-der-baumeister-das-winterfest/,1,0,0,0
2000002635,Bob der Baumeister (Die Klassiker),bob-der-baumeister-die-klassiker,Mixi und das Vogelbaby,de-de,audio-play,tunes,88269bf8-5cdb-435a-9afa-8937e0f78329,https://tonies.com/de-de/audio-content/bob-der-baumeister-die-klassiker/bob-der-baumeister-mixi-und-das-vogelbaby/,1,0,0,0
2000002636,Bob der Baumeister,bob-der-baumeister,Baggi allein zu Haus,de-de,audio-play,tunes,f42ea373-c962-4e0f-ad47-39aa45793516,https://tonies.com/de-de/audio-content/bob-der-baumeister/bob-der-baumeister-baggi-allein-zu-haus/,1,0,0,0
